# 4K txt chart format v1
# Converted from AiAe / HD

[Meta]
id=174381-yuyoyuppe-aiae-hd
title=AiAe
artist=Yuyoyuppe
charter=Fullerene-
difficulty=HD
audio=/songs/174381-yuyoyuppe-aiae/04. AiAe.mp3
background=/songs/174381-yuyoyuppe-aiae/bg.png
preview=43674
lanes=4
offset=0
approach=1500

[Timing]
1008,180,4

[Notes]
675,2,hold,333
1008,0,tap
1008,3,tap
1174,0,tap
1341,1,tap
1508,2,tap
1674,3,tap
1841,0,tap
2008,1,tap
2174,2,tap
2341,3,tap
2508,0,tap
2674,1,tap
2841,2,tap
3008,3,tap
3174,0,tap
3341,1,tap
3508,2,tap
3674,3,tap
3841,0,tap
4008,1,tap
4174,2,tap
4341,3,tap
4508,0,tap
4674,1,tap
4841,2,tap
5008,3,tap
5258,0,tap
5341,3,tap
5508,1,tap
5841,1,tap
6008,3,tap
6174,2,tap
6258,1,tap
6341,0,tap
6341,3,tap
6508,1,tap
6674,2,tap
6841,1,tap
7008,0,tap
7174,3,tap
7341,0,tap
7508,1,tap
7674,3,tap
7841,0,tap
8008,1,tap
8174,2,tap
8341,3,tap
8508,0,tap
8674,1,tap
8841,2,tap
9008,3,tap
9174,1,tap
9341,2,tap
9508,0,tap
9674,3,tap
9841,0,tap
10008,1,tap
10174,2,tap
10341,3,tap
10508,0,tap
10674,1,tap
10841,2,tap
11008,0,tap
11174,1,tap
11341,2,tap
11424,0,tap
11508,3,tap
11591,1,tap
11674,0,tap
11674,3,tap
11841,1,tap
12008,2,tap
12174,1,tap
12341,0,tap
12508,3,tap
12674,1,tap
12841,2,tap
13008,0,tap
13174,3,tap
13341,2,tap
13508,1,tap
13674,0,tap
13841,3,tap
14008,2,tap
14174,1,tap
14341,2,tap
14508,3,tap
14674,1,tap
14841,0,tap
15008,2,tap
15174,3,tap
15341,1,tap
15508,2,tap
15674,3,tap
15841,1,tap
16008,0,tap
16174,3,tap
16341,1,tap
16424,3,tap
16508,2,tap
16674,0,tap
16841,2,tap
17008,0,tap
17008,3,tap
17174,2,tap
17341,1,tap
17508,2,tap
17674,3,tap
17841,0,tap
18008,1,tap
18174,2,tap
18341,3,tap
18508,1,tap
18674,0,tap
18841,2,tap
19008,3,tap
19174,0,tap
19341,1,tap
19508,2,tap
19674,3,tap
19841,3,tap
20008,2,tap
20174,1,tap
20341,0,tap
20508,0,tap
20674,1,tap
20841,2,tap
21008,3,tap
21258,2,tap
21341,0,tap
21341,1,tap
21591,1,tap
21674,2,tap
21674,3,tap
21841,0,tap
21924,1,tap
22008,2,tap
22008,3,tap
22091,0,tap
22174,1,tap
22258,2,tap
22341,1,hold,667
22341,0,tap
22341,3,tap
23008,3,hold,666
23674,2,hold,667
24341,1,hold,667
25008,0,hold,666
25674,2,hold,667
26341,1,hold,667
27008,2,hold,500
27341,1,hold,167
27674,0,hold,667
27674,3,tap
28341,1,hold,667
29008,3,hold,666
29674,2,hold,500
30008,1,hold,166
30341,0,hold,667
30341,3,tap
31008,1,hold,666
31674,0,tap
31674,2,hold,500
32174,3,hold,167
32341,2,hold,167
32508,0,tap
32591,1,tap
32674,2,tap
32674,3,tap
33008,0,hold,666
33008,3,tap
33341,2,tap
33674,3,hold,667
34008,1,tap
34341,2,hold,667
34674,0,tap
35008,1,hold,666
35341,3,tap
35674,0,hold,667
36008,2,tap
36341,1,hold,667
36674,3,tap
37008,2,hold,500
37341,0,tap
37508,3,hold,166
37674,2,hold,334
38008,0,tap
38174,1,tap
38341,3,tap
38341,0,tap
38508,3,tap
38674,2,tap
38841,2,tap
39008,1,tap
39174,3,tap
39174,2,tap
39341,0,tap
39508,0,tap
39674,3,tap
39674,1,tap
39841,2,tap
40008,1,tap
40174,1,tap
40341,2,tap
40341,0,tap
40508,3,tap
40674,0,tap
40841,0,tap
41008,3,hold,83
41008,1,tap
41174,2,hold,84
41341,1,hold,83
41508,0,hold,83
41758,2,hold,583
42008,0,hold,333
42341,1,tap
42341,3,hold,167
42508,0,tap
42674,3,hold,167
42841,1,tap
43008,3,hold,166
43341,1,hold,83
43341,2,hold,83
43508,1,hold,83
43508,2,hold,83
43674,0,tap
43674,3,tap
43841,1,tap
44008,3,tap
44174,2,tap
44341,0,tap
44341,3,tap
44508,1,tap
44674,2,tap
44841,0,tap
45008,1,tap
45008,2,tap
45174,3,tap
45341,1,tap
45508,2,tap
45674,0,tap
45674,1,tap
45841,2,tap
46008,3,tap
46174,2,tap
46341,0,tap
46341,3,tap
46508,2,tap
46674,3,tap
46841,1,tap
47008,2,tap
47008,3,tap
47174,1,tap
47341,3,tap
47508,2,tap
47674,0,tap
47674,1,tap
47841,2,tap
48008,3,tap
48174,0,tap
48341,1,tap
48341,3,tap
48508,3,tap
48674,0,tap
48841,0,tap
49008,2,tap
49008,3,tap
49174,1,tap
49341,3,tap
49508,2,tap
49674,0,tap
49674,3,tap
49841,1,tap
50008,2,tap
50174,0,tap
50341,1,tap
50341,2,tap
50508,3,tap
50674,1,tap
50841,2,tap
51008,0,tap
51008,1,tap
51174,2,tap
51341,3,tap
51508,1,tap
51674,0,tap
51674,3,tap
51841,2,tap
52008,3,tap
52174,1,tap
52341,2,tap
52341,3,tap
52508,1,tap
52674,3,tap
52841,2,tap
53008,0,tap
53008,1,tap
53174,2,tap
53341,1,tap
53341,3,tap
53508,0,tap
53591,2,tap
53674,1,tap
53674,3,tap
53841,3,tap
54008,0,tap
54091,1,tap
54174,2,tap
54258,3,tap
54341,0,tap
54341,1,tap
54508,3,tap
54674,2,tap
54841,0,tap
55008,1,tap
55008,2,tap
55174,3,tap
55341,0,tap
55508,1,tap
55674,0,tap
55674,3,tap
55841,2,tap
56008,3,tap
56174,2,tap
56341,1,tap
56341,3,tap
56508,0,tap
56674,2,tap
56841,0,tap
57008,1,tap
57008,2,tap
57174,0,tap
57341,2,tap
57508,1,tap
57674,0,tap
57674,2,tap
57841,3,tap
58008,2,tap
58174,0,tap
58341,1,tap
58341,3,tap
58508,0,tap
58674,2,tap
58841,1,tap
59008,2,tap
59008,3,tap
59174,0,tap
59341,1,tap
59508,2,tap
59591,3,tap
59674,0,tap
59674,1,tap
59841,3,tap
60008,2,tap
60174,0,tap
60341,1,tap
60341,2,tap
60508,3,tap
60674,0,tap
60841,1,tap
